order_item_id,order_id,product_id,quantity,unit_price,line_total
859,294,12,2,142.7,285.4
860,295,108,1,331.2,331.2
861,295,27,3,117.81,353.43
862,295,16,3,478.82,1436.46
863,295,84,2,384.09,768.18
864,296,98,1,40.14,40.14
865,296,59,2,193.9,387.8
866,296,140,3,204.87,614.61
867,296,85,1,331.58,331.58
868,297,67,4,6.61,26.44
869,297,8,3,303.0,909.0
870,297,14,4,350.58,1402.32
871,298,193,2,392.28,784.56
872,298,20,4,366.22,1464.88
873,298,187,3,442.65,1327.95
874,299,9,4,103.42,413.68
875,299,194,2,402.11,804.22
876,299,169,3,427.19,1281.57
877,300,63,1,342.45,342.45
878,300,87,2,436.85,873.7
879,300,143,2,212.52,425.04
880,301,6,2,20.73,41.46
881,301,193,4,392.28,1569.12
882,301,107,3,99.25,297.75
883,301,170,1,246.82,246.82
884,302,111,2,338.32,676.64
885,302,185,3,342.62,1027.86
886,302,117,2,234.0,468.0
887,303,106,4,393.39,1573.56
888,304,26,4,39.43,157.72
889,304,44,1,457.0,457.0
890,304,87,3,436.85,1310.55
891,304,154,1,255.41,255.41
892,304,16,1,478.82,478.82
893,305,32,1,188.24,188.24
894,305,106,4,393.39,1573.56
895,306,151,1,9.61,9.61
896,307,89,3,378.86,1136.58
897,307,167,4,109.26,437.04
898,307,127,4,146.2,584.8
899,307,65,2,173.39,346.78
900,308,132,4,291.69,1166.76
901,308,96,1,296.21,296.21
902,308,73,1,306.44,306.44
903,309,135,4,241.01,964.04
904,309,31,2,417.88,835.76
905,309,176,4,278.08,1112.32
906,310,60,3,266.91,800.73
907,310,162,1,466.22,466.22
908,310,22,3,44.01,132.03
909,310,14,1,350.58,350.58
910,311,24,2,443.3,886.6
911,312,171,2,50.69,101.38
912,312,138,3,38.92,116.76
913,312,167,4,109.26,437.04
914,312,5,4,48.03,192.12
915,312,144,2,284.79,569.58
916,313,67,4,6.61,26.44
917,313,34,1,468.64,468.64
918,313,182,2,217.74,435.48
919,313,127,4,146.2,584.8
920,314,130,2,81.62,163.24
921,314,18,3,52.87,158.61
922,315,198,1,430.0,430.0
923,315,155,2,466.96,933.92
924,315,109,3,214.67,644.01
925,315,135,3,241.01,723.03
926,315,132,2,291.69,583.38
927,316,46,3,110.25,330.75
928,316,200,4,178.08,712.32
929,316,34,4,468.64,1874.56
930,316,152,1,499.23,499.23
931,316,146,3,336.51,1009.53
932,317,77,1,165.46,165.46
933,317,92,2,326.69,653.38
934,317,177,3,282.65,847.95
935,318,60,3,266.91,800.73
936,318,154,2,255.41,510.82
937,319,44,4,457.0,1828.0
938,319,80,4,123.53,494.12
939,319,38,2,192.83,385.66
940,319,16,4,478.82,1915.28
941,319,74,2,190.09,380.18
942,320,131,2,112.76,225.52
943,320,33,3,336.74,1010.22
944,321,123,4,243.27,973.08
945,322,66,4,220.21,880.84
946,322,152,4,499.23,1996.92
947,322,132,4,291.69,1166.76
948,322,159,4,154.75,619.0
949,322,20,4,366.22,1464.88
950,323,163,3,469.77,1409.31
951,323,17,1,55.59,55.59
952,324,119,4,53.46,213.84
953,324,15,4,142.55,570.2
954,325,135,3,241.01,723.03
955,325,63,1,342.45,342.45
956,325,84,4,384.09,1536.36
957,326,85,3,331.58,994.74
958,326,162,1,466.22,466.22
959,327,33,1,336.74,336.74
960,327,61,2,431.09,862.18
961,327,101,2,40.07,80.14
962,327,71,3,435.91,1307.73
963,328,165,2,372.5,745.0
964,328,155,2,466.96,933.92
965,329,121,3,484.65,1453.95
966,329,161,2,409.47,818.94
967,329,24,3,443.3,1329.9
968,329,86,3,86.74,260.22
969,329,51,3,374.77,1124.31
970,330,107,4,99.25,397.0
971,330,191,1,441.3,441.3
972,331,103,2,111.05,222.1
973,331,99,2,34.14,68.28
974,332,40,4,343.88,1375.52
975,332,86,2,86.74,173.48
976,332,178,3,42.25,126.75
977,332,145,4,467.68,1870.72
978,333,129,3,332.63,997.89
979,333,132,3,291.69,875.07
980,333,126,4,136.28,545.12
981,333,79,4,439.97,1759.88
982,334,161,3,409.47,1228.41
983,334,173,1,6.76,6.76
984,334,3,4,74.07,296.28
985,334,184,2,449.97,899.94
986,335,171,3,50.69,152.07
987,335,86,3,86.74,260.22
988,335,161,3,409.47,1228.41
989,336,68,1,438.55,438.55
990,336,163,1,469.77,469.77
991,336,167,1,109.26,109.26
992,337,143,1,212.52,212.52
993,338,91,2,202.5,405.0
994,338,105,2,290.22,580.44
995,338,119,3,53.46,160.38
996,338,195,2,406.32,812.64
997,339,46,1,110.25,110.25
998,339,124,3,451.71,1355.13
999,339,7,2,113.23,226.46
1000,340,147,4,123.15,492.6
1001,340,128,1,478.87,478.87
1002,341,200,1,178.08,178.08
1003,341,58,2,300.22,600.44
1004,341,145,2,467.68,935.36
1005,341,177,4,282.65,1130.6
1006,342,44,4,457.0,1828.0
1007,343,11,4,114.12,456.48
1008,343,33,1,336.74,336.74
1009,344,98,3,40.14,120.42
1010,344,38,3,192.83,578.49
1011,344,103,2,111.05,222.1
1012,345,148,1,69.78,69.78
1013,345,8,1,303.0,303.0
1014,346,152,2,499.23,998.46
1015,346,77,2,165.46,330.92
1016,346,165,4,372.5,1490.0
1017,347,188,1,487.05,487.05
1018,348,47,4,200.84,803.36
1019,348,126,3,136.28,408.84
1020,348,13,2,380.61,761.22
1021,349,18,3,52.87,158.61
1022,349,32,1,188.24,188.24
1023,350,121,2,484.65,969.3
1024,350,172,4,415.53,1662.12
1025,350,196,3,83.8,251.4
1026,350,23,1,415.56,415.56
1027,350,191,2,441.3,882.6
1028,351,100,1,453.18,453.18
1029,351,155,1,466.96,466.96
1030,351,146,3,336.51,1009.53
1031,351,59,3,193.9,581.7
1032,352,155,2,466.96,933.92
1033,352,29,4,433.91,1735.64
1034,352,7,1,113.23,113.23
1035,353,33,2,336.74,673.48
1036,353,22,1,44.01,44.01
1037,353,169,1,427.19,427.19
1038,354,78,4,60.37,241.48
1039,354,140,1,204.87,204.87
1040,354,162,2,466.22,932.44
1041,354,133,3,35.17,105.51
1042,355,181,3,293.34,880.02
1043,355,88,4,482.36,1929.44
1044,356,176,4,278.08,1112.32
1045,356,143,2,212.52,425.04
1046,356,71,1,435.91,435.91
1047,357,160,4,266.83,1067.32
1048,358,50,1,282.88,282.88
1049,358,122,1,87.32,87.32
1050,359,25,4,290.79,1163.16
1051,359,99,3,34.14,102.42
1052,360,123,3,243.27,729.81
1053,360,115,2,270.46,540.92
1054,361,192,1,93.78,93.78
1055,362,34,1,468.64,468.64
1056,362,127,3,146.2,438.6
1057,362,33,1,336.74,336.74
1058,362,36,4,89.71,358.84
1059,362,151,4,9.61,38.44
1060,363,108,2,331.2,662.4
1061,363,93,3,450.31,1350.93
1062,363,181,2,293.34,586.68
1063,363,97,3,296.28,888.84
1064,363,154,1,255.41,255.41
1065,364,150,1,464.86,464.86
1066,364,97,1,296.28,296.28
1067,365,67,4,6.61,26.44
1068,365,55,2,379.11,758.22
1069,365,34,2,468.64,937.28
1070,366,152,3,499.23,1497.69
1071,366,94,2,64.9,129.8
1072,367,80,1,123.53,123.53
1073,367,24,3,443.3,1329.9
1074,367,4,1,339.97,339.97
1075,368,55,2,379.11,758.22
1076,368,72,1,421.63,421.63
1077,369,129,3,332.63,997.89
1078,369,198,3,430.0,1290.0
1079,369,122,1,87.32,87.32
1080,370,147,3,123.15,369.45
1081,370,141,3,126.88,380.64
1082,371,48,4,232.13,928.52
1083,371,27,2,117.81,235.62
1084,371,53,2,184.19,368.38
1085,372,162,2,466.22,932.44
1086,373,86,1,86.74,86.74
1087,373,189,4,81.5,326.0
1088,373,82,3,47.4,142.2
1089,374,161,4,409.47,1637.88
1090,374,57,1,397.08,397.08
1091,374,151,2,9.61,19.22
1092,374,115,3,270.46,811.38
1093,375,24,4,443.3,1773.2
1094,375,141,3,126.88,380.64
1095,375,136,4,82.93,331.72
1096,375,157,1,146.07,146.07
1097,375,20,1,366.22,366.22
1098,376,134,1,33.3,33.3
1099,377,169,3,427.19,1281.57
1100,377,143,3,212.52,637.56
1101,378,73,3,306.44,919.32
1102,378,40,4,343.88,1375.52
1103,378,125,3,192.59,577.77
1104,379,33,1,336.74,336.74
1105,379,13,2,380.61,761.22
1106,380,123,4,243.27,973.08
1107,380,87,1,436.85,436.85
1108,380,26,3,39.43,118.29
1109,381,27,1,117.81,117.81
1110,381,164,1,135.91,135.91
1111,381,47,2,200.84,401.68
1112,382,8,3,303.0,909.0
1113,382,71,2,435.91,871.82
1114,383,178,1,42.25,42.25
1115,383,126,3,136.28,408.84
1116,383,28,3,492.68,1478.04
1117,383,173,2,6.76,13.52
1118,384,21,2,66.79,133.58
1119,384,135,1,241.01,241.01
1120,384,61,4,431.09,1724.36
1121,384,103,1,111.05,111.05
1122,384,145,2,467.68,935.36
1123,385,45,2,438.8,877.6
1124,385,23,4,415.56,1662.24
1125,386,36,3,89.71,269.13
1126,386,120,1,499.64,499.64
1127,386,110,1,432.6,432.6
1128,386,15,1,142.55,142.55
1129,386,155,2,466.96,933.92
1130,387,1,3,60.11,180.33
1131,388,164,2,135.91,271.82
1132,389,58,1,300.22,300.22
1133,389,94,4,64.9,259.6
1134,389,42,4,403.5,1614.0
1135,389,134,2,33.3,66.6
1136,390,165,3,372.5,1117.5
1137,390,109,4,214.67,858.68
1138,390,16,2,478.82,957.64
1139,391,143,4,212.52,850.08
1140,391,91,4,202.5,810.0
1141,391,80,4,123.53,494.12
1142,392,194,4,402.11,1608.44
1143,392,1,2,60.11,120.22
1144,393,172,1,415.53,415.53
1145,393,47,4,200.84,803.36
1146,393,147,3,123.15,369.45
1147,393,154,4,255.41,1021.64
1148,393,167,4,109.26,437.04
1149,394,41,3,118.38,355.14
1150,394,49,2,74.12,148.24
1151,394,190,1,432.98,432.98
1152,394,93,3,450.31,1350.93
1153,395,61,4,431.09,1724.36
1154,396,50,1,282.88,282.88
1155,396,144,2,284.79,569.58
1156,397,7,4,113.23,452.92
1157,397,87,3,436.85,1310.55
1158,398,71,1,435.91,435.91
1159,398,73,3,306.44,919.32
1160,398,108,2,331.2,662.4
1161,399,39,3,345.64,1036.92
1162,399,154,2,255.41,510.82
1163,399,50,4,282.88,1131.52
1164,399,188,1,487.05,487.05
1165,399,35,1,40.34,40.34
1166,400,135,4,241.01,964.04
1167,401,115,3,270.46,811.38
1168,401,56,2,80.66,161.32
1169,402,132,2,291.69,583.38
1170,402,66,1,220.21,220.21
1171,402,29,3,433.91,1301.73
1172,402,161,1,409.47,409.47
1173,402,30,3,142.6,427.8
1174,403,37,3,126.18,378.54
1175,403,75,3,271.99,815.97
1176,403,127,2,146.2,292.4
1177,404,195,3,406.32,1218.96
1178,404,62,2,341.74,683.48
1179,404,151,3,9.61,28.83
1180,404,135,2,241.01,482.02
1181,405,69,3,486.08,1458.24
1182,405,121,3,484.65,1453.95
1183,405,156,2,440.24,880.48
1184,405,7,2,113.23,226.46
1185,406,108,1,331.2,331.2
1186,406,85,2,331.58,663.16
1187,406,191,3,441.3,1323.9
1188,406,174,2,320.37,640.74
1189,406,94,1,64.9,64.9
1190,407,12,3,142.7,428.1
1191,407,56,3,80.66,241.98
1192,408,99,4,34.14,136.56
1193,408,159,1,154.75,154.75
1194,408,89,3,378.86,1136.58
1195,409,12,3,142.7,428.1
1196,409,137,1,44.66,44.66
1197,409,199,1,103.79,103.79
1198,410,55,4,379.11,1516.44
1199,410,170,4,246.82,987.28
1200,411,34,4,468.64,1874.56
1201,412,143,4,212.52,850.08
1202,412,187,1,442.65,442.65
1203,413,193,1,392.28,392.28
1204,413,67,1,6.61,6.61
1205,413,186,3,55.88,167.64
1206,414,122,1,87.32,87.32
1207,415,97,4,296.28,1185.12
1208,416,89,1,378.86,378.86
1209,416,37,1,126.18,126.18
1210,417,91,3,202.5,607.5
1211,417,14,3,350.58,1051.74
1212,417,99,3,34.14,102.42
1213,417,8,2,303.0,606.0
1214,418,61,1,431.09,431.09
1215,418,150,3,464.86,1394.58
1216,419,159,4,154.75,619.0
1217,419,28,2,492.68,985.36
1218,419,171,1,50.69,50.69
1219,419,161,1,409.47,409.47
1220,419,150,2,464.86,929.72
1221,420,44,1,457.0,457.0
1222,420,69,3,486.08,1458.24
1223,420,125,4,192.59,770.36
1224,420,31,4,417.88,1671.52
1225,421,118,4,224.35,897.4
1226,422,57,2,397.08,794.16
1227,422,25,4,290.79,1163.16
1228,422,73,1,306.44,306.44
1229,423,92,3,326.69,980.07
1230,423,184,1,449.97,449.97
1231,424,137,3,44.66,133.98
1232,425,41,1,118.38,118.38
1233,425,88,4,482.36,1929.44
1234,425,119,4,53.46,213.84
1235,425,30,4,142.6,570.4
1236,425,40,2,343.88,687.76
1237,426,122,2,87.32,174.64
1238,427,8,2,303.0,606.0
1239,427,111,2,338.32,676.64
1240,428,42,2,403.5,807.0
1241,428,144,2,284.79,569.58
1242,428,44,3,457.0,1371.0
1243,428,7,3,113.23,339.69
1244,429,99,4,34.14,136.56
1245,430,115,4,270.46,1081.84
1246,430,26,1,39.43,39.43
1247,430,65,4,173.39,693.56
1248,431,2,1,141.14,141.14
1249,431,100,1,453.18,453.18
1250,431,44,1,457.0,457.0
1251,431,94,3,64.9,194.7
1252,431,161,3,409.47,1228.41
1253,432,78,4,60.37,241.48
1254,432,103,1,111.05,111.05
1255,432,120,2,499.64,999.28
1256,432,159,3,154.75,464.25
1257,432,73,4,306.44,1225.76
1258,433,3,4,74.07,296.28
1259,434,75,3,271.99,815.97
1260,434,1,3,60.11,180.33
1261,434,23,1,415.56,415.56
1262,434,130,3,81.62,244.86
1263,435,192,2,93.78,187.56
1264,436,115,3,270.46,811.38
1265,436,58,4,300.22,1200.88
1266,436,145,1,467.68,467.68
1267,437,63,3,342.45,1027.35
1268,437,194,1,402.11,402.11
1269,437,69,2,486.08,972.16
1270,437,145,1,467.68,467.68
1271,438,194,1,402.11,402.11
1272,438,113,2,365.47,730.94
1273,439,22,2,44.01,88.02
1274,440,89,3,378.86,1136.58
1275,440,53,3,184.19,552.57
1276,441,197,2,58.51,117.02
1277,442,3,4,74.07,296.28
1278,442,53,3,184.19,552.57
1279,443,179,3,452.44,1357.32
1280,444,86,2,86.74,173.48
1281,444,167,2,109.26,218.52
1282,444,115,2,270.46,540.92
1283,444,187,2,442.65,885.3
1284,444,137,3,44.66,133.98
1285,445,146,4,336.51,1346.04
1286,446,86,3,86.74,260.22
1287,446,182,3,217.74,653.22
1288,447,23,4,415.56,1662.24
1289,447,53,3,184.19,552.57
1290,447,117,4,234.0,936.0
1291,447,49,3,74.12,222.36
1292,448,39,1,345.64,345.64
1293,448,68,1,438.55,438.55
1294,448,145,3,467.68,1403.04
1295,448,80,3,123.53,370.59
1296,448,17,3,55.59,166.77
1297,449,76,3,459.65,1378.95
1298,449,190,3,432.98,1298.94
1299,449,107,3,99.25,297.75
1300,450,112,2,53.72,107.44
1301,450,176,2,278.08,556.16
1302,451,173,2,6.76,13.52
1303,451,194,1,402.11,402.11
1304,451,70,4,256.3,1025.2
1305,452,131,4,112.76,451.04
1306,452,180,1,22.83,22.83
1307,452,1,2,60.11,120.22
1308,452,65,3,173.39,520.17
1309,453,90,3,104.57,313.71
1310,453,163,2,469.77,939.54
1311,453,92,2,326.69,653.38
1312,454,143,2,212.52,425.04
1313,454,85,3,331.58,994.74
1314,454,186,1,55.88,55.88
1315,455,200,3,178.08,534.24
1316,455,143,3,212.52,637.56
1317,455,133,3,35.17,105.51
1318,455,187,3,442.65,1327.95
1319,456,136,1,82.93,82.93
1320,457,135,3,241.01,723.03
1321,457,136,4,82.93,331.72
1322,457,6,1,20.73,20.73
1323,457,175,2,84.98,169.96
1324,458,42,4,403.5,1614.0
1325,458,77,2,165.46,330.92
1326,458,73,3,306.44,919.32
1327,458,5,2,48.03,96.06
1328,458,84,1,384.09,384.09
1329,459,110,1,432.6,432.6
1330,459,143,1,212.52,212.52
1331,459,25,4,290.79,1163.16
1332,460,19,2,303.84,607.68
1333,460,77,4,165.46,661.84
1334,460,7,1,113.23,113.23
1335,460,48,2,232.13,464.26
1336,460,102,4,142.85,571.4
1337,461,46,4,110.25,441.0
1338,461,139,1,339.23,339.23
1339,461,128,1,478.87,478.87
1340,461,141,2,126.88,253.76
1341,462,124,2,451.71,903.42
1342,462,89,1,378.86,378.86
1343,462,193,1,392.28,392.28
1344,463,155,3,466.96,1400.88
1345,463,187,2,442.65,885.3
1346,463,118,1,224.35,224.35
1347,464,13,1,380.61,380.61
1348,464,199,1,103.79,103.79
1349,465,176,2,278.08,556.16
1350,465,115,3,270.46,811.38
1351,465,24,4,443.3,1773.2
1352,465,133,3,35.17,105.51
1353,466,200,2,178.08,356.16
1354,467,155,2,466.96,933.92
1355,468,6,3,20.73,62.19
1356,468,194,1,402.11,402.11
1357,468,127,1,146.2,146.2
1358,468,137,1,44.66,44.66
1359,469,102,4,142.85,571.4
1360,470,63,2,342.45,684.9
1361,470,22,2,44.01,88.02
1362,470,99,1,34.14,34.14
1363,470,139,3,339.23,1017.69
1364,471,67,2,6.61,13.22
1365,471,196,4,83.8,335.2
1366,471,163,1,469.77,469.77
1367,471,13,1,380.61,380.61
1368,471,20,3,366.22,1098.66
1369,472,25,2,290.79,581.58
1370,472,59,3,193.9,581.7
1371,473,185,2,342.62,685.24
1372,473,127,1,146.2,146.2
1373,473,129,4,332.63,1330.52
1374,474,106,2,393.39,786.78
1375,474,72,1,421.63,421.63
1376,474,79,1,439.97,439.97
1377,475,185,4,342.62,1370.48
1378,475,104,2,363.06,726.12
1379,475,24,1,443.3,443.3
1380,475,151,1,9.61,9.61
1381,475,148,1,69.78,69.78
1382,476,196,3,83.8,251.4
1383,476,62,4,341.74,1366.96
1384,476,147,1,123.15,123.15
1385,477,110,3,432.6,1297.8
1386,477,130,3,81.62,244.86
1387,477,31,4,417.88,1671.52
1388,478,39,2,345.64,691.28
1389,479,69,4,486.08,1944.32
1390,479,21,3,66.79,200.37
1391,479,176,1,278.08,278.08
1392,480,135,4,241.01,964.04
1393,481,10,4,352.16,1408.64
1394,481,161,2,409.47,818.94
1395,481,53,1,184.19,184.19
1396,481,22,2,44.01,88.02
1397,482,89,4,378.86,1515.44
1398,483,93,4,450.31,1801.24
1399,483,55,3,379.11,1137.33
1400,484,162,4,466.22,1864.88
1401,484,170,1,246.82,246.82
1402,484,10,4,352.16,1408.64
1403,484,42,4,403.5,1614.0
1404,485,112,2,53.72,107.44
1405,486,158,2,417.7,835.4
1406,486,18,4,52.87,211.48
1407,486,21,3,66.79,200.37
1408,486,131,4,112.76,451.04
1409,487,195,2,406.32,812.64
1410,488,3,1,74.07,74.07
1411,488,50,4,282.88,1131.52
1412,489,197,2,58.51,117.02
1413,490,186,1,55.88,55.88
1414,490,136,4,82.93,331.72
1415,491,196,4,83.8,335.2
1416,492,19,1,303.84,303.84
1417,493,97,3,296.28,888.84
1418,494,103,3,111.05,333.15
1419,494,143,1,212.52,212.52
1420,494,200,2,178.08,356.16
1421,495,147,4,123.15,492.6
1422,495,101,1,40.07,40.07
1423,495,146,1,336.51,336.51
1424,496,3,3,74.07,222.21
1425,496,158,3,417.7,1253.1
1426,496,20,1,366.22,366.22
1427,497,54,4,257.22,1028.88
1428,497,152,1,499.23,499.23
1429,498,69,4,486.08,1944.32
1430,499,168,1,105.78,105.78
1431,499,61,4,431.09,1724.36
1432,499,7,1,113.23,113.23
1433,500,14,4,350.58,1402.32
1434,500,43,2,137.53,275.06
1435,500,108,4,331.2,1324.8
1436,500,107,1,99.25,99.25
1437,501,26,4,39.43,157.72
1438,501,24,2,443.3,886.6
1439,501,89,2,378.86,757.72
1440,501,93,2,450.31,900.62
1441,501,139,1,339.23,339.23
1442,502,170,4,246.82,987.28
1443,502,177,4,282.65,1130.6
1444,502,24,2,443.3,886.6
1445,502,136,3,82.93,248.79
1446,502,145,4,467.68,1870.72
1447,503,24,4,443.3,1773.2
1448,503,174,3,320.37,961.11
1449,504,50,2,282.88,565.76
1450,504,136,2,82.93,165.86
1451,504,178,2,42.25,84.5
1452,504,104,3,363.06,1089.18
1453,504,14,3,350.58,1051.74
1454,505,68,3,438.55,1315.65
1455,505,6,1,20.73,20.73
1456,505,125,3,192.59,577.77
1457,505,90,4,104.57,418.28
1458,505,67,4,6.61,26.44
1459,506,104,1,363.06,363.06
1460,506,139,1,339.23,339.23
1461,506,136,1,82.93,82.93
1462,506,158,4,417.7,1670.8
1463,507,50,3,282.88,848.64
1464,507,40,2,343.88,687.76
1465,508,25,3,290.79,872.37
1466,509,109,4,214.67,858.68
1467,509,161,1,409.47,409.47
1468,509,78,2,60.37,120.74
1469,510,149,3,153.5,460.5
1470,510,89,1,378.86,378.86
1471,511,8,1,303.0,303.0
1472,511,77,1,165.46,165.46
1473,511,84,3,384.09,1152.27
1474,511,147,2,123.15,246.3
1475,511,104,4,363.06,1452.24
1476,512,183,2,157.59,315.18
1477,512,155,2,466.96,933.92
1478,512,15,3,142.55,427.65
1479,512,99,4,34.14,136.56
1480,512,33,2,336.74,673.48
1481,513,127,1,146.2,146.2
1482,513,197,4,58.51,234.04
1483,513,113,1,365.47,365.47
1484,513,27,4,117.81,471.24
1485,513,176,3,278.08,834.24
1486,514,173,3,6.76,20.28
1487,514,200,1,178.08,178.08
1488,514,46,3,110.25,330.75
1489,514,27,4,117.81,471.24
1490,514,147,2,123.15,246.3
1491,515,179,1,452.44,452.44
1492,515,161,3,409.47,1228.41
1493,515,83,4,408.93,1635.72
1494,515,33,3,336.74,1010.22
1495,515,184,1,449.97,449.97
1496,516,15,1,142.55,142.55
1497,516,180,2,22.83,45.66
1498,517,134,3,33.3,99.9
1499,518,114,3,128.08,384.24
1500,518,191,3,441.3,1323.9
1501,518,39,2,345.64,691.28
1502,519,144,3,284.79,854.37
1503,520,95,3,36.69,110.07
1504,521,6,3,20.73,62.19
1505,521,156,3,440.24,1320.72
1506,521,125,1,192.59,192.59
1507,521,152,3,499.23,1497.69
1508,522,20,1,366.22,366.22
1509,522,154,3,255.41,766.23
1510,522,65,2,173.39,346.78
1511,522,34,3,468.64,1405.92
1512,523,130,1,81.62,81.62
1513,523,84,1,384.09,384.09
1514,524,198,1,430.0,430.0
1515,524,28,2,492.68,985.36
1516,524,10,4,352.16,1408.64
1517,524,40,1,343.88,343.88
1518,525,17,3,55.59,166.77
1519,525,1,1,60.11,60.11
1520,525,114,1,128.08,128.08
1521,525,65,1,173.39,173.39
1522,526,159,1,154.75,154.75
1523,526,134,2,33.3,66.6
1524,526,197,3,58.51,175.53
1525,526,82,4,47.4,189.6
1526,526,2,4,141.14,564.56
1527,527,44,1,457.0,457.0
1528,527,37,4,126.18,504.72
1529,527,10,1,352.16,352.16
1530,528,82,1,47.4,47.4
1531,528,109,1,214.67,214.67
1532,528,56,3,80.66,241.98
1533,528,77,1,165.46,165.46
1534,528,73,3,306.44,919.32
1535,529,165,4,372.5,1490.0
1536,529,103,4,111.05,444.2
1537,529,98,4,40.14,160.56
1538,530,96,2,296.21,592.42
1539,530,133,2,35.17,70.34
1540,530,165,4,372.5,1490.0
1541,530,163,3,469.77,1409.31
1542,530,24,2,443.3,886.6
1543,531,158,2,417.7,835.4
1544,532,195,1,406.32,406.32
1545,532,18,3,52.87,158.61
1546,532,199,2,103.79,207.58
1547,532,23,3,415.56,1246.68
1548,532,2,2,141.14,282.28
1549,533,44,2,457.0,914.0
1550,533,16,2,478.82,957.64
1551,534,146,2,336.51,673.02
1552,535,31,4,417.88,1671.52
1553,535,92,1,326.69,326.69
1554,535,100,3,453.18,1359.54
1555,535,147,1,123.15,123.15
1556,535,74,3,190.09,570.27
1557,536,101,3,40.07,120.21
1558,536,121,2,484.65,969.3
1559,536,104,2,363.06,726.12
1560,537,131,3,112.76,338.28
1561,537,14,4,350.58,1402.32
1562,538,116,2,213.83,427.66
1563,538,23,3,415.56,1246.68
1564,538,43,3,137.53,412.59
1565,538,157,4,146.07,584.28
1566,538,83,2,408.93,817.86
1567,539,51,3,374.77,1124.31
1568,539,85,3,331.58,994.74
1569,539,27,2,117.81,235.62
1570,539,18,3,52.87,158.61
1571,540,46,4,110.25,441.0
1572,540,119,1,53.46,53.46
1573,540,152,2,499.23,998.46
1574,541,179,2,452.44,904.88
1575,541,145,3,467.68,1403.04
1576,542,68,1,438.55,438.55
1577,543,24,2,443.3,886.6
1578,543,198,1,430.0,430.0
1579,543,186,3,55.88,167.64
1580,543,14,4,350.58,1402.32
1581,543,20,2,366.22,732.44
1582,544,56,4,80.66,322.64
1583,544,43,1,137.53,137.53
1584,545,1,2,60.11,120.22
1585,545,170,2,246.82,493.64
1586,546,4,3,339.97,1019.91
1587,546,53,1,184.19,184.19
1588,546,98,2,40.14,80.28
1589,546,41,4,118.38,473.52
1590,547,11,1,114.12,114.12
1591,547,136,2,82.93,165.86
1592,548,72,4,421.63,1686.52
1593,548,2,4,141.14,564.56
1594,548,45,1,438.8,438.8
1595,548,150,1,464.86,464.86
1596,549,175,2,84.98,169.96
1597,549,109,4,214.67,858.68
1598,549,193,4,392.28,1569.12
1599,550,81,3,439.61,1318.83
1600,550,7,4,113.23,452.92
1601,550,45,2,438.8,877.6
1602,550,4,4,339.97,1359.88
1603,550,161,3,409.47,1228.41
1604,551,195,1,406.32,406.32
1605,551,147,2,123.15,246.3
1606,551,51,4,374.77,1499.08
1607,551,43,2,137.53,275.06
1608,551,108,2,331.2,662.4
1609,552,185,2,342.62,685.24
1610,552,166,2,139.81,279.62
1611,553,192,4,93.78,375.12
1612,553,158,3,417.7,1253.1
1613,554,21,2,66.79,133.58
1614,554,137,2,44.66,89.32
1615,554,34,4,468.64,1874.56
1616,554,85,1,331.58,331.58
1617,555,149,1,153.5,153.5
1618,555,175,2,84.98,169.96
1619,556,87,4,436.85,1747.4
1620,556,76,1,459.65,459.65
1621,556,49,3,74.12,222.36
1622,556,107,1,99.25,99.25
1623,556,97,2,296.28,592.56
1624,557,170,2,246.82,493.64
1625,557,129,4,332.63,1330.52
1626,558,193,3,392.28,1176.84
1627,558,129,2,332.63,665.26
1628,558,124,3,451.71,1355.13
1629,558,180,4,22.83,91.32
1630,558,4,1,339.97,339.97
1631,559,5,1,48.03,48.03
1632,560,180,1,22.83,22.83
1633,560,103,2,111.05,222.1
1634,561,106,1,393.39,393.39
1635,561,7,1,113.23,113.23
1636,561,33,4,336.74,1346.96
1637,561,159,2,154.75,309.5
1638,561,157,1,146.07,146.07
1639,562,11,1,114.12,114.12
1640,562,69,4,486.08,1944.32
1641,562,140,2,204.87,409.74
1642,563,186,1,55.88,55.88
1643,563,6,4,20.73,82.92
1644,563,64,2,376.68,753.36
1645,564,115,3,270.46,811.38
1646,565,164,2,135.91,271.82
1647,565,79,1,439.97,439.97
1648,565,180,1,22.83,22.83
1649,566,138,2,38.92,77.84
1650,566,155,3,466.96,1400.88
1651,566,145,4,467.68,1870.72
1652,566,97,3,296.28,888.84
