payment_id,order_id,payment_method,amount,payment_date,payment_status
1843,1843,bank_transfer,1499.95,2025-10-08 15:03:12,paid
1844,1844,paypal,2863.54,2025-08-10 00:44:31,paid
1845,1845,paypal,2044.94,2025-06-02 12:14:28,paid
1846,1846,card,583.38,2025-05-26 09:54:18,refunded
1847,1847,bank_transfer,4315.43,2025-05-02 18:06:30,paid
1848,1848,bank_transfer,3611.81,2026-04-14 03:38:24,refunded
1849,1849,card,213.84,2026-01-04 03:15:03,refunded
1850,1850,card,117.81,2025-09-27 07:46:25,paid
1851,1851,bank_transfer,665.26,2026-04-18 12:15:30,refunded
1852,1852,card,4354.86,2025-09-18 19:49:32,paid
1853,1853,card,692.72,2025-08-21 20:31:39,refunded
1854,1854,card,2569.45,2026-03-30 16:01:12,paid
1855,1855,card,266.83,2025-05-31 08:04:36,paid
1856,1856,card,3429.82,2026-01-28 02:02:25,paid
1857,1857,paypal,3095.11,2025-06-01 19:08:17,paid
1858,1858,card,4265.57,2026-01-26 03:24:49,paid
1859,1859,card,2919.38,2026-03-20 06:25:35,paid
1860,1860,bank_transfer,2793.57,2026-04-09 00:55:45,paid
1861,1861,card,3419.14,2025-07-24 01:13:40,paid
1862,1862,card,2368.65,2025-08-15 08:22:27,paid
1863,1863,bank_transfer,3354.34,2025-04-28 08:36:42,paid
1864,1864,paypal,1725.6,2026-03-07 10:46:40,refunded
1865,1865,card,2186.45,2025-10-18 07:22:10,refunded
1866,1866,paypal,2062.46,2025-11-24 02:49:44,paid
1867,1867,paypal,543.64,2025-08-31 13:17:18,paid
1868,1868,paypal,2706.13,2025-06-05 19:48:39,paid
1869,1869,paypal,2953.13,2025-09-29 14:31:05,refunded
1870,1870,card,804.5,2025-12-22 06:02:54,refunded
1871,1871,card,3725.74,2026-03-11 09:09:53,paid
1872,1872,paypal,1828.0,2026-04-20 23:47:31,refunded
1873,1873,card,914.0,2026-04-18 13:51:26,refunded
1874,1874,bank_transfer,3147.33,2025-12-13 09:58:15,paid
1875,1875,card,920.92,2025-08-10 03:23:54,paid
1876,1876,paypal,1760.78,2026-02-21 17:21:50,refunded
1877,1877,card,478.87,2025-12-23 22:27:50,paid
1878,1878,card,1715.72,2025-10-27 01:33:20,paid
1879,1879,bank_transfer,3010.82,2025-05-14 01:31:22,paid
1880,1880,card,2612.45,2025-11-16 19:00:50,refunded
1881,1881,card,273.1,2025-12-22 15:31:02,paid
1882,1882,bank_transfer,2610.66,2025-05-03 14:33:23,refunded
1883,1883,paypal,174.64,2025-09-17 08:04:11,paid
1884,1884,paypal,2178.88,2026-02-21 22:29:00,paid
1885,1885,paypal,2572.07,2025-12-01 21:21:08,paid
1886,1886,card,947.88,2026-02-16 22:28:31,paid
1887,1887,paypal,846.86,2025-07-12 08:17:37,paid
1888,1888,card,1463.29,2025-10-11 16:13:30,paid
1889,1889,paypal,1153.71,2025-10-07 16:59:50,paid
1890,1890,bank_transfer,66.6,2025-11-26 15:06:03,paid
1891,1891,bank_transfer,2792.14,2025-07-15 06:17:28,refunded
1892,1892,paypal,892.91,2025-08-19 23:29:07,paid
1893,1893,paypal,4046.65,2025-11-28 20:35:26,refunded
1894,1894,bank_transfer,3758.59,2025-06-21 09:31:57,refunded
1895,1895,bank_transfer,841.21,2025-09-21 12:56:29,paid
1896,1896,card,179.42,2025-11-21 05:02:50,paid
1897,1897,card,1104.46,2026-02-03 13:35:36,paid
1898,1898,bank_transfer,1130.04,2025-12-04 01:52:05,paid
1899,1899,bank_transfer,681.54,2025-12-02 23:17:06,refunded
1900,1900,card,718.54,2025-12-25 05:19:32,paid
1901,1901,paypal,532.35,2025-10-02 02:28:45,paid
1902,1902,paypal,1428.38,2025-06-28 14:55:06,paid
1903,1903,card,1590.89,2025-09-25 13:21:57,paid
1904,1904,card,103.42,2025-12-19 09:56:37,paid
1905,1905,bank_transfer,1332.02,2025-10-23 01:33:44,paid
1906,1906,paypal,3637.63,2026-02-26 14:00:21,paid
1907,1907,card,1329.85,2025-05-03 16:27:08,paid
1908,1908,card,1929.44,2025-11-18 18:51:29,paid
1909,1909,paypal,184.19,2025-07-27 15:33:53,refunded
1910,1910,bank_transfer,2978.52,2025-11-23 10:48:49,paid
1911,1911,card,2389.32,2025-10-13 01:49:13,paid
1912,1912,paypal,3765.56,2025-11-30 11:42:58,paid
1913,1913,bank_transfer,2866.18,2025-11-29 11:01:46,refunded
1914,1914,paypal,903.42,2025-11-15 16:26:50,refunded
1915,1915,card,2608.07,2026-04-11 09:00:35,paid
1916,1916,paypal,424.31,2025-12-30 10:45:45,paid
1917,1917,paypal,627.66,2025-12-03 10:03:48,paid
1918,1918,bank_transfer,1546.38,2025-06-12 16:49:31,paid
1919,1919,card,2548.36,2025-10-28 04:29:02,refunded
1920,1920,card,2329.53,2025-11-19 05:20:42,paid
1921,1921,bank_transfer,1815.49,2026-01-17 15:44:41,paid
1922,1922,paypal,2523.16,2026-01-09 05:13:01,paid
1923,1923,paypal,320.37,2026-01-01 14:21:56,refunded
1924,1924,paypal,366.72,2025-11-02 05:09:37,paid
1925,1925,card,2756.44,2026-02-25 06:09:21,refunded
1926,1926,paypal,3506.11,2025-12-22 07:54:53,paid
1927,1927,paypal,2866.85,2025-05-25 22:56:34,paid
1928,1928,paypal,564.56,2025-09-16 03:41:41,paid
1929,1929,paypal,935.73,2025-05-09 14:35:12,paid
1930,1930,paypal,3170.28,2025-09-18 19:07:48,paid
1931,1931,bank_transfer,2163.81,2026-03-05 13:31:37,paid
1932,1932,bank_transfer,779.4,2025-12-13 10:09:29,paid
1933,1933,paypal,1307.34,2025-10-11 04:51:44,paid
1934,1934,paypal,244.5,2025-07-06 21:35:25,refunded
1935,1935,card,2312.69,2025-09-15 18:07:12,paid
1936,1936,card,3410.4,2025-10-20 21:01:42,refunded
1937,1937,card,376.68,2026-03-21 12:02:05,paid
1938,1938,bank_transfer,2168.88,2025-05-27 19:15:18,refunded
1939,1939,bank_transfer,2204.17,2025-12-04 21:02:22,refunded
1940,1940,bank_transfer,1814.65,2025-10-21 06:01:22,paid
1941,1941,card,1951.87,2026-04-11 00:20:29,paid
1942,1942,paypal,132.03,2025-09-21 03:39:08,paid
1943,1943,bank_transfer,2253.47,2025-05-06 18:30:25,refunded
1944,1944,card,3101.38,2026-01-21 21:59:00,refunded
1945,1945,bank_transfer,129.47,2025-12-14 17:00:11,paid
1946,1946,paypal,804.22,2025-07-28 15:15:46,paid
1947,1947,bank_transfer,763.68,2025-06-15 20:18:13,paid
1948,1948,bank_transfer,1080.93,2025-05-06 09:41:07,refunded
1949,1949,card,1908.8,2025-05-31 12:26:09,refunded
1950,1950,paypal,894.89,2025-06-18 05:50:45,paid
1951,1951,card,4830.57,2025-10-12 09:03:24,paid
1952,1952,paypal,1805.81,2026-04-04 21:58:15,paid
1953,1953,card,857.52,2026-01-25 03:36:46,paid
1954,1954,card,405.0,2026-02-18 11:09:00,refunded
1955,1955,paypal,417.96,2025-09-13 22:09:25,paid
1956,1956,card,1999.98,2025-10-21 07:01:55,paid
1957,1957,bank_transfer,1346.12,2026-03-23 12:59:13,paid
1958,1958,card,5602.24,2025-12-28 19:44:08,refunded
1959,1959,card,87.32,2025-11-16 10:17:26,paid
1960,1960,card,1231.14,2025-12-07 21:34:20,paid
1961,1961,card,1776.91,2025-11-30 20:00:19,paid
1962,1962,card,1189.15,2026-03-16 10:54:31,paid
1963,1963,paypal,128.08,2026-04-01 14:52:58,paid
1964,1964,paypal,173.48,2025-07-09 07:13:24,paid
1965,1965,bank_transfer,1564.54,2025-09-22 09:09:53,paid
1966,1966,bank_transfer,133.2,2025-05-03 10:16:36,paid
1967,1967,card,3997.56,2025-08-23 07:21:24,paid
1968,1968,bank_transfer,1206.33,2025-05-28 06:17:25,paid
1969,1969,bank_transfer,1062.99,2025-11-28 14:11:30,refunded
1970,1970,bank_transfer,1060.36,2026-03-25 15:44:53,paid
1971,1971,card,2942.81,2025-04-30 00:16:21,refunded
1972,1972,paypal,2581.42,2026-02-17 07:37:18,refunded
1973,1973,paypal,1784.97,2026-04-11 05:48:58,paid
1974,1974,bank_transfer,4680.28,2025-12-05 17:08:01,paid
1975,1975,bank_transfer,3622.54,2025-09-17 21:26:33,paid
1976,1976,bank_transfer,1056.48,2026-04-25 16:52:50,paid
1977,1977,card,3578.87,2025-06-20 19:43:20,paid
1978,1978,bank_transfer,2632.0,2025-05-25 23:55:50,paid
1979,1979,bank_transfer,2952.91,2026-02-26 05:01:00,paid
1980,1980,bank_transfer,1041.51,2025-10-23 18:49:44,refunded
1981,1981,paypal,2113.79,2025-09-14 23:31:29,paid
1982,1982,card,2578.72,2025-09-05 01:50:07,paid
1983,1983,card,716.79,2025-11-11 23:19:25,paid
1984,1984,paypal,578.8,2025-08-27 19:28:46,paid
1985,1985,paypal,3593.92,2025-06-12 11:07:29,paid
1986,1986,bank_transfer,1813.72,2025-10-23 14:23:43,paid
1987,1987,bank_transfer,1840.5,2025-11-02 17:30:46,refunded
1988,1988,paypal,2925.03,2025-10-22 03:23:06,refunded
1989,1989,paypal,661.84,2025-08-18 16:01:00,refunded
1990,1990,paypal,1216.11,2026-01-26 23:07:52,paid
1991,1991,card,4133.85,2025-06-01 18:40:20,paid
1992,1992,bank_transfer,898.84,2026-01-13 08:12:19,paid
1993,1993,bank_transfer,1441.2,2026-02-12 05:09:42,paid
1994,1994,paypal,675.17,2025-06-20 07:07:13,paid
1995,1995,bank_transfer,872.37,2025-11-03 08:18:39,paid
1996,1996,paypal,216.54,2025-08-20 23:55:20,paid
1997,1997,card,1334.79,2025-09-24 06:21:33,paid
1998,1998,card,562.31,2025-12-17 13:04:38,refunded
1999,1999,card,2003.08,2025-07-08 13:13:20,paid
2000,2000,paypal,3663.38,2026-02-26 05:40:09,paid
2001,2001,card,24.67,2025-05-26 16:40:06,refunded
2002,2002,card,2922.62,2025-06-04 04:58:55,paid
2003,2003,bank_transfer,1244.35,2025-11-24 03:07:26,paid
2004,2004,bank_transfer,914.97,2026-01-14 01:11:26,paid
2005,2005,bank_transfer,2255.31,2026-03-03 08:46:52,paid
2006,2006,bank_transfer,692.15,2026-03-17 22:42:56,paid
2007,2007,paypal,2216.16,2026-01-03 05:53:29,paid
2008,2008,card,558.18,2025-11-27 21:00:37,paid
2009,2009,card,1648.04,2025-06-22 21:49:00,paid
2010,2010,paypal,3863.65,2025-08-14 14:16:20,paid
2011,2011,paypal,248.79,2025-06-02 09:10:18,refunded
2012,2012,bank_transfer,1749.12,2025-12-20 02:19:42,paid
2013,2013,paypal,961.92,2026-01-29 13:39:52,refunded
2014,2014,bank_transfer,2482.47,2025-12-13 16:30:43,refunded
2015,2015,bank_transfer,4389.55,2025-10-01 04:18:16,paid
2016,2016,paypal,457.04,2026-04-27 17:49:41,paid
2017,2017,paypal,1243.46,2025-06-20 06:29:57,refunded
2018,2018,paypal,2125.52,2025-10-13 22:35:47,paid
2019,2019,bank_transfer,2777.8,2025-08-09 04:14:33,paid
2020,2020,card,1971.25,2025-07-05 12:14:09,paid
2021,2021,bank_transfer,408.84,2025-06-29 21:41:53,paid
2022,2022,card,2560.42,2025-06-21 10:46:21,paid
2023,2023,paypal,3370.57,2025-12-17 22:37:39,paid
2024,2024,paypal,4371.72,2025-10-30 04:22:55,refunded
2025,2025,bank_transfer,3867.11,2025-09-04 13:09:50,paid
2026,2026,card,3714.37,2025-11-12 15:12:55,paid
2027,2027,card,232.13,2025-12-11 22:16:11,paid
2028,2028,card,2262.41,2025-05-26 14:31:21,paid
2029,2029,paypal,104.57,2025-10-19 05:26:02,paid
2030,2030,card,1779.3,2025-05-18 11:31:21,paid
2031,2031,card,2364.19,2026-03-08 17:28:02,paid
2032,2032,card,1009.37,2026-01-27 08:42:21,refunded
2033,2033,card,1986.5,2026-04-05 02:31:34,paid
2034,2034,card,911.43,2026-04-17 10:09:29,paid
2035,2035,card,2169.44,2026-04-06 00:41:11,paid
2036,2036,card,3340.44,2025-08-08 09:27:07,refunded
2037,2037,bank_transfer,1342.8,2026-02-01 17:30:46,paid
2038,2038,card,4001.01,2026-02-05 19:16:47,paid
2039,2039,card,1816.2,2025-09-17 00:40:48,refunded
2040,2040,paypal,1502.53,2025-08-09 04:50:12,refunded
2041,2041,bank_transfer,514.44,2026-04-18 14:03:52,refunded
2042,2042,bank_transfer,1326.32,2025-06-17 22:34:22,refunded
2043,2043,paypal,1112.32,2025-06-07 14:56:04,refunded
2044,2044,paypal,415.16,2026-03-13 11:02:52,refunded
2045,2045,card,2871.95,2025-11-28 16:28:43,paid
2046,2046,paypal,1754.2,2025-09-09 07:17:07,paid
2047,2047,card,933.92,2026-01-17 05:21:17,paid
2048,2048,card,1034.27,2025-08-19 18:09:04,paid
2049,2049,paypal,1580.76,2025-09-19 12:04:53,refunded
2050,2050,bank_transfer,267.32,2025-11-02 12:45:26,paid
2051,2051,card,2612.44,2026-03-17 08:46:48,paid
2052,2052,bank_transfer,693.57,2026-03-17 23:37:27,paid
2053,2053,card,3387.19,2025-05-15 08:06:29,refunded
2054,2054,card,2833.49,2025-08-29 13:48:33,paid
2055,2055,bank_transfer,1177.6,2025-10-13 17:53:22,refunded
2056,2056,bank_transfer,1133.16,2026-02-24 10:32:13,paid
2057,2057,card,1874.56,2025-11-10 02:54:28,paid
2058,2058,bank_transfer,7025.65,2025-06-15 20:03:36,refunded
2059,2059,card,1336.62,2025-04-28 21:08:59,refunded
2060,2060,paypal,1320.72,2026-03-21 20:00:29,paid
2061,2061,paypal,2514.5,2025-12-08 04:42:35,refunded
2062,2062,paypal,1696.52,2025-06-21 17:34:35,paid
2063,2063,card,1033.3,2025-06-15 19:54:59,paid
2064,2064,bank_transfer,4115.84,2026-03-21 17:25:25,refunded
2065,2065,card,1370.56,2026-03-31 12:05:50,paid
2066,2066,paypal,2970.54,2025-09-17 08:43:39,paid
2067,2067,paypal,222.36,2025-11-06 18:08:42,refunded
2068,2068,card,1369.8,2026-03-16 06:08:45,refunded
2069,2069,card,758.34,2025-04-27 18:40:59,paid
2070,2070,bank_transfer,336.51,2026-01-28 13:31:12,paid
2071,2071,paypal,1864.88,2025-12-06 20:10:17,paid
2072,2072,card,1482.78,2025-05-04 18:34:50,refunded
2073,2073,card,4203.84,2026-04-27 02:12:46,paid
2074,2074,card,1468.13,2026-02-06 22:28:58,refunded
2075,2075,paypal,91.32,2025-05-17 01:21:31,paid
2076,2076,card,175.53,2025-05-22 07:27:38,paid
2077,2077,card,3873.71,2025-12-29 04:18:06,refunded
2078,2078,bank_transfer,520.17,2025-09-29 19:16:49,paid
2079,2079,bank_transfer,1202.64,2025-07-22 00:00:17,paid
2080,2080,bank_transfer,3759.45,2026-04-22 02:31:00,paid
2081,2081,card,1351.3,2026-01-26 05:12:10,paid
2082,2082,bank_transfer,2726.86,2026-04-11 15:47:23,refunded
2083,2083,card,1692.21,2025-09-07 15:39:55,paid
2084,2084,bank_transfer,2755.06,2025-10-03 22:56:27,paid
2085,2085,bank_transfer,1026.91,2025-08-12 13:45:02,paid
2086,2086,paypal,3622.68,2025-05-18 05:21:51,paid
2087,2087,paypal,244.5,2025-10-23 02:18:39,refunded
2088,2088,paypal,5112.54,2025-07-03 10:28:43,paid
2089,2089,card,931.53,2025-07-18 18:59:52,paid
2090,2090,card,296.21,2026-03-14 23:30:54,refunded
2091,2091,card,817.28,2025-06-19 14:14:36,paid
2092,2092,paypal,200.84,2025-08-13 20:12:18,paid
2093,2093,card,756.39,2026-03-22 21:15:28,paid
2094,2094,card,174.21,2026-03-29 11:42:44,paid
2095,2095,card,3266.08,2025-10-27 05:50:30,paid
2096,2096,bank_transfer,3849.15,2025-07-05 17:56:13,paid
2097,2097,paypal,3246.42,2025-11-09 03:34:07,paid
2098,2098,bank_transfer,2659.5,2025-06-30 00:52:59,paid
2099,2099,card,3766.18,2026-04-19 20:16:19,refunded
2100,2100,card,20.73,2025-12-01 05:16:03,paid
2101,2101,card,917.84,2025-12-21 00:01:45,paid
2102,2102,bank_transfer,1781.83,2025-09-02 03:38:50,paid
2103,2103,bank_transfer,1019.91,2026-04-07 08:21:30,refunded
2104,2104,card,1009.53,2026-02-01 18:41:12,refunded
2105,2105,card,352.16,2026-04-06 15:34:35,paid
2106,2106,bank_transfer,2476.9,2026-02-27 14:50:24,paid
2107,2107,bank_transfer,3286.48,2025-08-14 10:58:29,refunded
2108,2108,paypal,468.0,2025-04-29 16:32:57,paid
2109,2109,card,1792.0,2025-05-20 10:02:37,refunded
2110,2110,card,2519.6,2025-06-01 07:19:39,refunded
2111,2111,card,1047.62,2025-11-02 06:30:08,paid
2112,2112,bank_transfer,207.34,2025-11-15 18:16:27,paid
2113,2113,bank_transfer,4077.53,2026-01-05 22:23:37,paid
2114,2114,paypal,3580.78,2026-04-17 02:05:50,paid
2115,2115,bank_transfer,3410.5,2026-03-10 22:22:45,paid
2116,2116,paypal,2156.07,2025-11-14 09:10:12,paid
2117,2117,paypal,111.76,2025-07-07 16:33:20,paid
2118,2118,card,1446.3,2025-06-29 05:27:41,paid
2119,2119,card,2690.7,2026-01-20 07:01:17,paid
2120,2120,bank_transfer,276.28,2025-08-07 09:44:56,paid
2121,2121,card,1510.94,2026-01-31 04:26:20,paid
2122,2122,paypal,1711.74,2025-10-20 11:37:37,paid
2123,2123,card,1595.4,2025-07-30 02:33:51,refunded
2124,2124,card,299.76,2025-06-01 18:02:37,paid
2125,2125,card,1678.3,2025-06-19 14:42:18,paid
2126,2126,paypal,1629.02,2025-10-07 17:41:58,refunded
2127,2127,card,1310.55,2025-05-25 20:55:10,paid
2128,2128,bank_transfer,937.66,2025-09-26 00:30:20,refunded
2129,2129,card,107.44,2026-04-25 10:23:27,paid
2130,2130,paypal,3199.35,2025-11-24 06:50:17,paid
2131,2131,bank_transfer,1125.08,2026-04-21 16:00:48,refunded
2132,2132,paypal,3317.2,2026-04-24 08:55:44,paid
2133,2133,paypal,547.25,2026-03-02 09:23:25,paid
2134,2134,bank_transfer,144.09,2026-02-21 16:48:33,paid
2135,2135,card,928.42,2025-09-19 15:43:52,paid
2136,2136,bank_transfer,4343.69,2025-04-30 04:28:31,paid
2137,2137,paypal,1033.73,2025-10-31 16:13:40,paid
2138,2138,bank_transfer,194.7,2025-05-23 07:09:06,paid
2139,2139,card,3607.58,2025-05-20 14:47:58,paid
2140,2140,card,2504.64,2026-02-27 01:59:26,paid
2141,2141,bank_transfer,784.56,2025-09-11 05:24:07,paid
2142,2142,paypal,524.6,2025-12-02 03:41:24,paid
2143,2143,card,1337.18,2026-01-01 19:39:48,paid
2144,2144,card,1633.87,2026-01-23 19:09:12,paid
2145,2145,paypal,460.5,2026-02-14 05:06:34,refunded
2146,2146,bank_transfer,290.22,2025-05-20 14:28:10,paid
2147,2147,paypal,559.24,2025-06-02 05:54:54,refunded
2148,2148,paypal,1388.19,2025-06-11 19:39:10,paid
2149,2149,card,1758.44,2025-12-06 19:30:52,paid
2150,2150,card,1296.56,2025-09-19 03:25:25,paid
2151,2151,card,1448.34,2025-04-28 03:23:33,paid
2152,2152,card,1230.33,2025-12-20 18:53:40,refunded
2153,2153,paypal,4486.91,2025-07-05 20:58:54,refunded
2154,2154,paypal,457.0,2026-03-21 10:56:45,refunded
2155,2155,bank_transfer,468.25,2025-10-24 20:10:55,paid
2156,2156,bank_transfer,500.25,2026-04-06 17:56:56,paid
2157,2157,card,1463.46,2026-03-07 05:58:45,refunded
2158,2158,paypal,184.19,2025-06-09 02:38:05,paid
2159,2159,paypal,1946.9,2026-03-10 17:41:42,paid
2160,2160,paypal,2510.82,2026-01-07 20:01:53,paid
2161,2161,paypal,3061.02,2025-05-31 03:43:44,paid
2162,2162,bank_transfer,68.13,2025-08-28 01:21:25,refunded
2163,2163,paypal,1954.91,2025-07-08 21:49:25,paid
2164,2164,paypal,179.58,2025-10-10 17:53:24,paid
2165,2165,card,5571.11,2025-05-29 03:46:11,paid
2166,2166,card,3002.99,2026-02-12 00:57:52,paid
2167,2167,bank_transfer,19.22,2026-04-04 12:48:13,paid
2168,2168,bank_transfer,3154.06,2025-05-14 15:17:47,paid
2169,2169,paypal,1483.01,2026-02-10 14:25:11,paid
2170,2170,paypal,1476.26,2025-09-15 15:01:46,paid
2171,2171,card,3460.49,2025-07-25 01:43:23,refunded
2172,2172,bank_transfer,2196.68,2026-03-11 00:45:10,refunded
2173,2173,paypal,810.0,2026-03-28 14:05:08,paid
2174,2174,paypal,2700.05,2026-03-02 02:15:13,paid
2175,2175,card,1525.28,2025-10-15 20:19:07,paid
2176,2176,card,884.46,2025-05-18 09:44:58,paid
2177,2177,bank_transfer,1938.6,2026-03-12 11:22:15,paid
2178,2178,card,751.03,2025-12-04 21:18:04,paid
2179,2179,bank_transfer,1348.26,2025-06-19 14:55:32,refunded
2180,2180,card,1057.83,2025-07-14 06:19:42,refunded
2181,2181,bank_transfer,2387.69,2025-05-14 17:49:43,paid
2182,2182,card,339.92,2025-05-10 12:11:43,paid
2183,2183,bank_transfer,331.2,2025-10-24 07:25:02,paid
2184,2184,bank_transfer,1759.88,2025-05-25 05:55:00,paid
2185,2185,bank_transfer,1926.84,2026-03-08 03:42:45,paid
2186,2186,bank_transfer,1312.68,2025-10-11 18:32:29,paid
2187,2187,paypal,2137.17,2025-12-14 05:51:13,paid
2188,2188,card,892.55,2025-08-27 15:55:12,refunded
2189,2189,bank_transfer,1421.83,2026-01-16 23:14:59,paid
2190,2190,card,1788.07,2025-05-03 10:44:03,paid
2191,2191,card,499.23,2025-04-29 11:53:24,refunded
2192,2192,paypal,1567.04,2025-11-01 16:00:56,paid
2193,2193,card,2454.04,2025-08-05 07:53:35,paid
2194,2194,bank_transfer,1040.6,2026-04-14 15:14:22,refunded
2195,2195,paypal,674.63,2026-01-24 20:48:00,paid
2196,2196,bank_transfer,464.86,2026-03-16 00:44:47,refunded
2197,2197,paypal,1666.0,2026-01-06 14:53:10,paid
2198,2198,bank_transfer,106.92,2025-05-31 09:47:26,paid
2199,2199,card,530.64,2026-04-03 10:17:22,paid
2200,2200,paypal,2437.07,2025-11-09 12:59:50,paid
2201,2201,paypal,936.0,2025-12-06 16:25:24,paid
2202,2202,bank_transfer,1133.79,2026-02-26 15:29:51,paid
2203,2203,bank_transfer,1131.52,2025-08-27 00:20:29,refunded
2204,2204,paypal,1888.67,2025-12-01 20:41:57,paid
2205,2205,bank_transfer,282.88,2026-01-28 23:05:31,paid
2206,2206,bank_transfer,751.38,2025-09-01 18:55:33,paid
2207,2207,paypal,1243.97,2026-01-24 05:32:01,paid
2208,2208,bank_transfer,2299.93,2025-08-19 13:33:19,paid
2209,2209,card,1388.5,2025-07-24 22:06:25,refunded
2210,2210,bank_transfer,2219.8,2026-03-08 13:59:00,paid
2211,2211,card,40.07,2026-01-03 13:46:53,paid
2212,2212,bank_transfer,1827.83,2025-06-21 10:26:33,paid
2213,2213,card,2548.99,2026-03-03 10:59:37,paid
2214,2214,paypal,823.48,2025-12-04 03:38:40,paid
2215,2215,bank_transfer,103.79,2025-11-16 10:01:14,refunded
2216,2216,bank_transfer,956.48,2025-10-26 15:27:23,refunded
2217,2217,card,2660.48,2025-10-05 04:26:34,refunded
2218,2218,paypal,1067.32,2025-12-14 02:22:26,paid
2219,2219,paypal,2259.11,2025-11-29 10:28:37,paid
2220,2220,paypal,3168.35,2025-12-06 06:34:56,paid
2221,2221,bank_transfer,1254.38,2025-07-19 13:20:30,paid
2222,2222,paypal,1450.72,2026-03-29 18:25:22,paid
2223,2223,paypal,1235.76,2026-03-26 18:19:09,paid
2224,2224,card,4032.04,2025-10-04 18:33:57,paid
2225,2225,card,2806.88,2025-09-08 14:05:56,paid
2226,2226,bank_transfer,2078.39,2025-06-17 18:16:54,paid
2227,2227,paypal,5919.82,2025-12-14 21:04:34,paid
2228,2228,card,421.21,2025-08-05 13:58:34,paid
2229,2229,bank_transfer,453.65,2025-08-14 03:02:01,paid
2230,2230,paypal,2076.97,2025-10-28 02:25:03,paid
2231,2231,bank_transfer,1542.86,2026-02-19 04:37:13,paid
2232,2232,bank_transfer,473.52,2025-06-11 14:09:44,paid
2233,2233,card,345.64,2025-10-05 07:23:56,paid
2234,2234,bank_transfer,3035.75,2026-03-18 11:53:54,refunded
2235,2235,card,2521.13,2026-02-06 05:53:51,paid
2236,2236,card,339.97,2025-05-31 23:32:52,refunded
2237,2237,bank_transfer,3565.76,2025-12-26 06:13:39,refunded
2238,2238,card,586.68,2026-03-01 17:52:19,paid
2239,2239,bank_transfer,3116.95,2026-02-01 17:23:36,paid
2240,2240,paypal,609.05,2025-11-13 14:57:29,paid
2241,2241,card,2819.5,2026-04-22 06:30:22,refunded
2242,2242,card,2516.07,2025-06-21 13:44:03,paid
2243,2243,card,1478.04,2025-10-28 20:56:25,paid
2244,2244,paypal,2720.2,2025-07-15 06:48:45,paid
2245,2245,bank_transfer,2564.48,2026-03-06 06:50:54,paid
2246,2246,paypal,89.32,2025-08-26 10:29:27,paid
2247,2247,bank_transfer,2603.75,2026-03-08 16:35:40,paid
2248,2248,paypal,1195.35,2025-11-22 20:18:07,paid
2249,2249,paypal,2332.4,2025-05-29 19:43:57,paid
2250,2250,card,2488.3,2025-07-19 12:15:45,paid
2251,2251,card,5645.15,2026-04-12 21:46:11,paid
2252,2252,bank_transfer,888.63,2026-02-20 22:40:40,refunded
2253,2253,paypal,1751.67,2026-02-03 09:24:40,paid
2254,2254,paypal,3850.22,2026-02-22 03:11:23,refunded
2255,2255,card,1793.97,2025-05-25 04:21:15,paid
2256,2256,paypal,2120.32,2025-05-11 13:27:06,paid
2257,2257,bank_transfer,2932.96,2025-08-05 21:05:37,paid
2258,2258,paypal,1218.96,2025-09-03 19:10:04,paid
2259,2259,bank_transfer,1868.61,2025-05-15 08:06:40,paid
2260,2260,bank_transfer,4079.99,2025-06-26 10:36:28,paid
2261,2261,card,928.6,2025-09-11 08:37:58,refunded
2262,2262,paypal,3624.23,2026-02-22 13:08:11,paid
2263,2263,card,2900.44,2025-12-01 18:31:30,paid
2264,2264,bank_transfer,2005.92,2026-01-10 14:20:51,paid
2265,2265,paypal,91.32,2025-12-20 23:15:27,refunded
2266,2266,bank_transfer,1303.47,2025-10-01 08:55:25,refunded
2267,2267,bank_transfer,1041.84,2025-07-22 21:33:46,paid
2268,2268,bank_transfer,3601.68,2026-01-18 13:44:20,paid
2269,2269,bank_transfer,1281.44,2025-07-07 21:28:19,refunded
2270,2270,paypal,2787.74,2025-05-24 09:55:22,paid
2271,2271,paypal,597.41,2025-10-26 13:20:40,paid
2272,2272,card,1864.56,2026-04-09 06:51:14,paid
2273,2273,bank_transfer,2767.04,2025-08-21 00:18:43,paid
2274,2274,card,2811.8,2025-07-19 12:57:56,paid
2275,2275,paypal,1459.83,2026-04-05 03:09:36,refunded
2276,2276,bank_transfer,252.36,2026-02-26 01:34:50,paid
2277,2277,paypal,40.07,2026-02-28 19:12:28,paid
2278,2278,bank_transfer,848.64,2026-02-04 14:44:06,paid
2279,2279,paypal,1870.72,2025-09-14 13:05:41,paid
2280,2280,card,3132.23,2025-10-14 18:56:38,paid
2281,2281,paypal,157.72,2025-08-05 03:52:18,paid
2282,2282,bank_transfer,3025.13,2025-11-17 05:35:00,paid
2283,2283,card,1050.08,2026-02-18 10:09:39,refunded
2284,2284,bank_transfer,3044.32,2026-04-05 00:24:38,paid
2285,2285,card,1584.92,2026-03-13 15:49:50,paid
2286,2286,paypal,2587.93,2025-07-30 17:14:52,paid
2287,2287,card,1807.89,2025-09-05 18:15:58,paid
2288,2288,card,1513.69,2026-04-01 03:27:09,paid
2289,2289,bank_transfer,2346.86,2026-04-19 10:01:21,paid
2290,2290,card,4752.98,2025-06-25 11:58:58,paid
